id,type,year,title,citation,url,featured,visible,status,editoriallyVerified
pub-0077,journal,2021,Halal Food Credence: Do the Malaysian non-Muslim Consumers Hesitate?,"Wibowo, M. W., Permana, D., Hanafiah, A., Ahmad, S. F., & Ting, H. (2021), “Halal Food Credence: Do the Malaysian non-Muslim Consumers Hesitate?”, Journal of Islamic Marketing, 12(8), 1405-1424 (ESCI and SCOPUS – 3.7)",,FALSE,TRUE,published,FALSE
pub-0078,journal,2020,Medical tourism destination image and its relationship with the intention to revisit: A study of Chinese medical tourists in Malaysia,"Cham, T. H., Lim, Y. M., Sia, B. C., Cheah, J. H., & Ting, H. (2020), “Medical tourism destination image and its relationship with the intention to revisit: A study of Chinese medical tourists in Malaysia”, Journal of China Tourism Research, 17(2), 163-191 (ESCI and SCOPUS – 1.7)",,FALSE,TRUE,published,FALSE
pub-0079,journal,2020,Can positioning strategies help influence willingness to pay for office space? Evidence on the moderating effect of office space grade and industry sector for occupiers of leased office space,"Cheah, J. H., Ting, H., Thaichon, P., Fam, K. S., & Bazylewich, M. (2020), “Can positioning strategies help influence willingness to pay for office space? Evidence on the moderating effect of office space grade and industry sector for occupiers of leased office space”, Journal of Strategic Marketing, 29(4), 337-358 (ESCI and SCOPUS – 4.0)",,FALSE,TRUE,published,FALSE
pub-0080,journal,2020,Intergenerational Transmission of Occupation: A Qualitative Inquiry into Frontline Factory Workers in China,"Ye, Y., Omar, R., Ning, B., & Ting, H. (2020), “Intergenerational Transmission of Occupation: A Qualitative Inquiry into Frontline Factory Workers in China”, Sustainability, 12(20), 8486 (SSCI - 3.251 and SCOPUS – 3.9)",,FALSE,TRUE,published,FALSE
pub-0081,journal,2020,Multigroup Analysis using SmartPLS: Step-by-Step Guidelines for Business Research,"Cheah, J., Thurasamy, R., Memon, M. A., Chuah, F., & Ting, H. (2020), “Multigroup Analysis using SmartPLS: Step-by-Step Guidelines for Business Research”, Asian Journal of Business Research, 10(3), 1-19 (SCOPUS – 0.5)",,FALSE,TRUE,published,FALSE
pub-0082,journal,2020,What determines customers’ loyalty towards telecommunication service? Mediating roles of satisfaction and trust,"Ting, H., Tan, K. L., Lim, X. J., Cheah, J. H., Ting, Q. H., & Ting, H. B. (2020), “What determines customers’ loyalty towards telecommunication service? Mediating roles of satisfaction and trust”, International Journal of Services, Economics and Management, 11(3), 234-255 (SCOPUS – 0.9)",,FALSE,TRUE,published,FALSE
pub-0083,journal,2020,Editorial – Responsible Tourism: A Call to Action for Turbulent Times,"Ting, H., Lim, X. J., Leong, C. M., Cheah, J. H., & Joseph, M. C. (2020), “Editorial – Responsible Tourism: A Call to Action for Turbulent Times”, Asian Journal of Business Research, 10(2), 1-13 (SCOPUS – 0.5)",,FALSE,TRUE,published,FALSE
pub-0084,journal,2020,Do Muslim generation cohorts differ in purchase intention? - The case of Islamic financial products,"Fam, K. S., Sharma, R. R., Newaz, F. T., Ahamed, A. F. M. J., & Ting, H. (2020), “Do Muslim generation cohorts differ in purchase intention? - The case of Islamic financial products”, Journal of Halal Service Research, 1(1), 1-17",,FALSE,TRUE,published,FALSE
pub-0085,journal,2020,Exploring the Interactions of Factory Workers in China: A Model Development using the Grounded Theory Approach,"Ye, Y., Omar, R., Ning, B., & Ting, H. (2020), “Exploring the Interactions of Factory Workers in China: A Model Development using the Grounded Theory Approach”, Sustainability, 12(17), 6750 (SSCI - 3.251 and SCOPUS – 3.9)",,FALSE,TRUE,published,FALSE
pub-0086,journal,2020,Demystifying the Role of Causal-Predictive Modeling Using Partial Least Squares Structural Equation Modeling in IS Research,"Chin, W., Cheah, J. H., Liu, Y., Ting, H., Lim, X. J., & Cham, T. H. (2020), “Demystifying the Role of Causal-Predictive Modeling Using Partial Least Squares Structural Equation Modeling in IS Research”, Industrial Management and Data Systems, 120(12), 2161-2209 (SCIE - 3.329 and SCOPUS – 7.1)",,FALSE,TRUE,published,FALSE
pub-0087,journal,2020,"Satisfaction matters: the relationships between HRM practices, work engagement and turnover intention","Memon, M. A., Salleh, R., Mirza, M. Z., Cheah, J. H., Ting, H., Ahmad, M. S., & Tariq, A. (2020), “Satisfaction matters: the relationships between HRM practices, work engagement and turnover intention”, International Journal of Manpower, 42(1), 21-50 (SSCI - 1.750 and SCOPUS – 2.3)",,FALSE,TRUE,published,FALSE
pub-0088,journal,2020,To move or not to move? A study of sustainable retirement village in Malaysia,"Lim, X. J., Ng, S. I., Kamal Basha, N., Cheah, J. H., & Ting, H. (2020), “To move or not to move? A study of sustainable retirement village in Malaysia"", Current Psychology, 41(4), 2122-2138 (SSCI – 4.297 and SCOPUS – 2.7)",,FALSE,TRUE,published,FALSE
pub-0089,journal,2020,Does it Matter Where to Run? Intention to Participate in Destination Marathon,"Fam, K. S., Ting, H., Tan, K. L., Hussain, K., & Cheah, J. H. (2020), ""Does it Matter Where to Run? Intention to Participate in Destination Marathon"", Asia Pacific Journal of Marketing and Logistics, 32(7), 1475-1494 (SSCI - 3.979 and SCOPUS – 4.5)",,FALSE,TRUE,published,FALSE
pub-0090,journal,2020,Price Image and the Sugrophobia Effect on Luxury Retail Purchase Intention,"Cheah, J. H., Waller, D., Park, T., Lim., X. J., & Ting, H. (2020), “Price Image and the Sugrophobia Effect on Luxury Retail Purchase Intention”, Journal of Retailing and Consumer Services, 57, 102188 (SSCI - 7.135 and SCOPUS – 9.0)",,FALSE,TRUE,published,FALSE
pub-0091,journal,2020,CB-SEM Latent Interaction: Unconstrained and Orthogonalized Approaches,"Cheah, J. H., Memon, M. A., Richard, J. E., Ting, H., & Cham, T. H. (2020), “CB-SEM Latent Interaction: Unconstrained and Orthogonalized Approaches”, Australasian Marketing Journal, 28(4), 218-234 (ESCI and SCOPUS – 3.9)",,FALSE,TRUE,published,FALSE
pub-0092,journal,2020,Editorial: Ethnic Food and Its Implications for Destination Tourism in Asia,"Ting, H., Phang, G., Sarstedt & Cheah, J. H. (2020), “Editorial: Ethnic Food and Its Implications for Destination Tourism in Asia”, British Food Journal, 122(6), 1725-1729 (SCI – 2.518 and SCOPUS – 3.5)",,FALSE,TRUE,published,FALSE
pub-0093,journal,2020,Teacher’s Engagement in Social and Emotional Guidance of Elementary School Students in Rural Areas of Malaysia: A Qualitative Inquiry,"Tnay, J., Adruce, S. A., Lau, E., Ting, H., Ting, C. Y., & Sandhu, M. K. (2020), “Teacher’s Engagement in Social and Emotional Guidance of Elementary School Students in Rural Areas of Malaysia: A Qualitative Inquiry”, International Journal of Instruction, 13(3), 827-844 (SCOPUS – 2.7)",,FALSE,TRUE,published,FALSE
pub-0094,journal,2020,Overwork and Overtime on Turnover Intention in Non-Luxury Hotels: Do incentives matter?,"Tan, K. L., Sim, P. L., Goh, F. Q., Leong, C. M., & Ting, H. (2020), ""Overwork and Overtime on Turnover Intention in Non-Luxury Hotels: Do incentives matter?"", Journal of Hospitality and Tourism Insights, 3(4), 397-414 (ESCI and SCOPUS)",,FALSE,TRUE,published,FALSE
pub-0095,journal,2020,Destination food research: A bibliometric citation review (2000-2018),"Lyu, V. C., Lai, K. W., Ting, H., & Zhang, H. F. (2020), “Destination food research: A bibliometric citation review (2000-2018)”, British Food Journal, 122(6), 2045-2057 (SCI – 2.518 and SCOPUS – 3.5)",,FALSE,TRUE,published,FALSE
pub-0096,journal,2020,Sampling weight adjustments in Partial Least Squares Structural Equation Modelling: Guidelines and illustrations,"Cheah, J. H., Roldan, J. L., Ciavolino, E., Ting, H., & Ramayah, T. (2020), “Sampling weight adjustments in Partial Least Squares Structural Equation Modelling: Guidelines and illustrations”, Total Quality Management and Business Excellence, 32(13-14), 1594-1613 (SSCI - 3.824 and SCOPUS – 6.2)",,FALSE,TRUE,published,FALSE
pub-0097,journal,2020,It will go away!? Pandemic Crisis and Business in Asia,"Ting, H., Ling, J., & Cheah, J. H. (2020), “It will go away!? Pandemic Crisis and Business in Asia”, Asian Journal of Business Research, 10(1), I-I (SCOPUS – 0.5)",,FALSE,TRUE,published,FALSE
pub-0098,journal,2020,"Compulsive buying of branded apparel, its antecedents, and the mediating role of brand attachment","Lim, X., J., Cheah, J. H., Ting, H., & Memon, M. (2020), “Compulsive buying of branded apparel, its antecedents, and the mediating role of brand attachment”, Asia Pacific Journal of Marketing and Logistics, 32(7), 1539-1563 (SSCI - 3.979 and SCOPUS – 4.5)",,FALSE,TRUE,published,FALSE
pub-0099,journal,2020,What s-commerce implies? Repurchase intention and its antecedents,"Lim, X. J., Cheah, J. H., Waller, D. S., Ting, H., & Ng, S. I. (2020), “What s-commerce implies? Repurchase intention and its antecedents”, Marketing Intelligence and Planning, 38(6), 760-776 (SSCI and SCOPUS)",,FALSE,TRUE,published,FALSE
pub-0100,journal,2020,Beliefs and attitude towards political advertising during Malaysia’s GE14 political tsunami,"Lau, W. M., Jozsa, L., Chan, Y. W., Fong, Y. L., Ting, H., & Tan, K. L. (2020), “Beliefs and attitude towards political advertising during Malaysia’s GE14 political tsunami”, International Journal of Business and Society, 21(1), 285-299 (ESCI and SCOPUS – 1.2)",,FALSE,TRUE,published,FALSE
pub-0101,journal,2020,Structural model robustness checks in PLS-SEM,"Sarstedt, M., Ringle, C. M., Cheah, J. H., Ting, H., Moisescu, O. I., & Radomir, L. (2020), “Structural model robustness checks in PLS-SEM”, Tourism Economics, 26(4), 531-554 (SSCI - 4.438 and SCOPUS – 4.2)",,FALSE,TRUE,published,FALSE
pub-0102,journal,2020,Performance appraisal satisfaction and turnover intention: The mediating role of work engagement,"Memon, M. A., Salleh, R., Mirza, M. Z., Cheah, J. H., Ting, H., & Ahmad, M. S. (2020), “Performance appraisal satisfaction and turnover intention: The mediating role of work engagement”, Management Decision, 58(6), 1053-1066 (SSCI and SCOPUS)",,FALSE,TRUE,published,FALSE
pub-0103,journal,2019,A comparison of five reflective–formative estimation approaches: Reconsideration and recommendations for tourism research,"Cheah, J. H., Ting, H., Ramayah, T., Memon, M. A., Cham, T. H., & Ciavolino, E. (2019), “A comparison of five reflective–formative estimation approaches: Reconsideration and recommendations for tourism research”, Quality & Quantity, 53(3), 1421-1458 (SSCI and SCOPUS)",,FALSE,TRUE,published,FALSE
pub-0104,journal,2019,The effect of selfie promotion and celebrity endorsed advertisement on decision-making processes: A model comparison,"Cheah, J. H., Ting, H., Cham, T. H., & Memon, M. A. (2019), “The effect of selfie promotion and celebrity endorsed advertisement on decision-making processes: A model comparison”, Internet Research, 29(3), 552-577 (SSCI and SCOPUS)",,FALSE,TRUE,published,FALSE
pub-0105,journal,2019,Customer orientation and office space performance: Assessing the moderating effect of building grade using PLS-MGA,"Cheah, J. H., Ng, S. I., Ting, H., Memon, M. A., & Loo, S. C. S. (2019), “Customer orientation and office space performance: Assessing the moderating effect of building grade using PLS-MGA”, International Journal of Strategic and Property Management, 23(2), 117-129 (SSCI and SCOPUS)",,FALSE,TRUE,published,FALSE
pub-0106,journal,2019,Determinants of consumer attitudes toward mobile advertising: A cross-border study between Malaysia and Indonesia using PLS-MGA,"Hakimi, R. N., Lim, X. J., Cheah, J. H., Ting, H., Soebandhi, S., Sudiyanti, S., Basha, N. K. (2019), “Determinants of consumer attitudes toward mobile advertising: A cross-border study between Malaysia and Indonesia using PLS-MGA”, International Journal of Economics and Management, 13(1) 21-36 (SCOPUS)",,FALSE,TRUE,published,FALSE
pub-0107,journal,2019,Predictive model assessment in PLS-SEM: Guidelines for using PLSpredict,"Shmueli, G., Sarstedt, M., Hair, J. F., Cheah, J. H., Ting, H., Vaithilingam, S., & Ringle, C. M. (2019), “Predictive model assessment in PLS-SEM: Guidelines for using PLSpredict”, European Journal of Marketing, 53(11), 2322-2347 (SSCI and SCOPUS)",,FALSE,TRUE,published,FALSE
pub-0108,journal,2019,"How do students evaluate instructors’ performance? Implication of teaching abilities, physical attractiveness and psychological factors","Tan, S., Lau, E., Ting, H., Cheah, J. H., Simonetti, B., & Lip, T. H. (2019), “How do students evaluate instructors’ performance? Implication of teaching abilities, physical attractiveness and psychological factors”, Social Indicators Research, 146, 61-76 (SSCI and SCOPUS)",,FALSE,TRUE,published,FALSE
pub-0109,journal,2019,Interventions on improving medication adherence in Malaysia: A mini review,"Ting, C. Y., Adruce, S. A. Z., Loo, S. C., Ting, H., & Tnay, J. (2019), “Interventions on improving medication adherence in Malaysia: A mini review”, Journal of Young Pharmacists, 11(2), 122-125 (ESCI)",,FALSE,TRUE,published,FALSE
pub-0110,journal,2019,Consumer behaviour and disposition decisions: The why and how of smartphone disposition,"Ting, H., Thaichon, P., Chuah, F., & Tan, S. R. (2019), “Consumer behaviour and disposition decisions: The why and how of smartphone disposition”, Journal of Retailing and Consumer Services, 51, 212-220 (SSCI - 7.135 and SCOPUS – 9.0)",,FALSE,TRUE,published,FALSE
pub-0111,journal,2019,Consumer behaviour towards pharmaceutical products: A model development,"Ting, C. Y., Ismail, M. B., Ting, H., Bahri, S. B., Sidek, A. B., Idris, S. F. B., Tan, R. T. H., Seman, S. S. B. A., Sethiaram, M. R., Ghazali, M. H. B. M., Lim, Q. H., Zaki, M. S. B. M., & Sohot, M. S. B. (2019), “Consumer behaviour towards pharmaceutical products: A model development”, International Journal of Pharmaceutical and Healthcare Marketing, 13(3), 387-402 (ESCI and SCOPUS)",,FALSE,TRUE,published,FALSE
pub-0112,journal,2019,Correction to: Effectiveness and sustainability of a structured group-based educational program (MEDIHEALTH)...,"Ting, C. Y., Adruce, S. A. Z., Hassali, M. A., Ting, H., Lim, C. J., Ting, R. S. K., Jabar, A. H. A. A., Osman, N. A., Shuib, I. S., Loo, S. C., Sim, S. T., Lim, S. E., & Morisky, D. E. (2019), “Correction to: Effectiveness and sustainability of a structured group-based educational program (MEDIHEALTH)...”, Trials, 20(1) (SSCI and SCOPUS)",,FALSE,TRUE,published,FALSE
pub-0113,journal,2019,Ethnic food consumption intention at the touring destination: The national and regional perspectives using multi-group analysis,"Ting, H., Fam, K. S., Cheah, J. H., Richard, J. E., & Xing, N. (2019), “Ethnic food consumption intention at the touring destination: The national and regional perspectives using multi-group analysis”, Tourism Management, 71, 18-529 (SSCI and SCOPUS)",,FALSE,TRUE,published,FALSE
pub-0114,journal,2019,Editorial – Ten trends shaping the future of marketing: Considerations for the academics,"Ting, H., Fam, K. S., Chan, Y. W., & Cheah, J. H. (2019), “Editorial – Ten trends shaping the future of marketing: Considerations for the academics”, Asian Journal of Business Research, 9(1), I – IX (SCOPUS)",,FALSE,TRUE,published,FALSE
pub-0115,journal,2019,Pilot study on functional performance and acceptability of two new synthetic adhesive male condoms (Wondaleaf): A randomized cross-over trial,"Ting, C. Y., Ting, R. S., Lim, C. J., King, T. L., Ting, H., & Gerofi, J. (2019), “Pilot study on functional performance and acceptability of two new synthetic adhesive male condoms (Wondaleaf): A randomized cross-over trial”, Contraception, 100(1), 65-71 (SCIE and SCOPUS)",,FALSE,TRUE,published,FALSE
pub-0116,journal,2018,Convergent validity assessment of formatively measured constructs in PLS-SEM...,"Cheah, J. H., Sarstedt, M., Ringle, C. M., Ramayah, T., & Ting, H. (2018), “Convergent validity assessment of formatively measured constructs in PLS-SEM...”, International Journal of Contemporary Hospitality Management, 30(11), 3192-3210 (SSCI and SCOPUS)",,FALSE,TRUE,published,FALSE
pub-0117,journal,2018,Assessing reflective models in marketing research...,"Cheah, J. H., Memon, M. A., Chuah, F., Ting, H., & Ramayah, T. (2018), “Assessing reflective models in marketing research...”, International Journal of Business and Society, 19(1), 139-160 (ESCI and SCOPUS)",,FALSE,TRUE,published,FALSE
pub-0118,journal,2018,Person-organisation fit and turnover intention...,"Memon, M. A., Salleh, R., Nordin, S. M., Cheah, J. H., Ting, H., & Chuah, F. (2018), “Person-organisation fit and turnover intention...”, Journal of Management Development, 37(3), 285-298 (ESCI and SCOPUS)",,FALSE,TRUE,published,FALSE
pub-0119,journal,2018,Evaluating Malaysian palm oil industry using discounted cash flow approach,"Tan, S. R., Ting, H., Lajuni, N., Yacob, Y., & Hii, J. W. S. (2018), “Evaluating Malaysian palm oil industry using discounted cash flow approach”, International Research Journal of Finance and Economic, 167, 17-25 (SCOPUS)",,FALSE,TRUE,published,FALSE
pub-0120,journal,2018,Knowledge and practice of beauty salon owners...,"Ting, C. Y., Loo, S. C., Tee, E. C., Ang, W. C., Tnay, J., Ting, H., Jabar, A. H. A. A., & Adruce, S. A. Z. (2018), “Knowledge and practice of beauty salon owners...”, Journal of Young Pharmacists, 10(4), 456-459 (ESCI and SCOPUS)",,FALSE,TRUE,published,FALSE
pub-0121,journal,2018,Effectiveness and sustainability of a structured group-based educational program (MEDIHEALTH)...,"Ting, C. Y., Adruce, S. A. Z., Hassali, M. A., Ting, H., Lim, C. J., Ting, R. S. K., Jabar, A. H. A. A., Osman, N. A., Shuib, I. S., Loo, S. C., Sim, S. T., Lim, S. E., & Morisky, D. E. (2018), “Effectiveness and sustainability of a structured group-based educational program (MEDIHEALTH)...”, BMC Trials, 19(310), 1-13 (SCIE and SCOPUS)",,FALSE,TRUE,published,FALSE
pub-0122,journal,2018,Perceived quality and intention to revisit coffee concept shops in Malaysia...,"Ting, H., Lau, W. M., Cheah, J. H., Yacob, Y., Memon, M. A., & Lau, E. (2018), “Perceived quality and intention to revisit coffee concept shops in Malaysia...”, British Food Journal, 120(5), 1106-1119 (SCI and SCOPUS)",,FALSE,TRUE,published,FALSE
pub-0123,journal,2018,"Are we baby boomers, Gen X and Gen Y? A qualitative inquiry...","Ting, H., Lim, T. Y., de Run, E. C., Koh, H., & Sahdan, M. (2018), “Are we baby boomers, Gen X and Gen Y? A qualitative inquiry...”, Kasetsart Journal of Social Sciences, 39(1), 109-115 (ACI and SCOPUS)",,FALSE,TRUE,published,FALSE
pub-0124,journal,2018,"The relationships between member participation, trust, behavioural loyalty...","Yacob, Y., Ali, J. K., Roslin, R. M., & Ting, H. (2018), “The relationships between member participation, trust, behavioural loyalty...”, International Journal of Business and Society, 19(2), 505-522 (ESCI and SCOPUS)",,FALSE,TRUE,published,FALSE
pub-0125,journal,2017,"The relationship between training satisfaction, organisational citizenship behaviour, and turnover intention...","Memon, M. A., Salleh, R., Baharom, M. N. R., Nordin, S. M., & Ting, H. (2017), “The relationship between training satisfaction, organisational citizenship behaviour, and turnover intention...”, Journal of Organizational Effectiveness: People and Performance, 4(3), 267-290 (ESCI and SCOPUS)",,FALSE,TRUE,published,FALSE
pub-0126,journal,2017,Intention to use Islamic banking products...,"Lajuni, N., Wong, W. P. M., Yacob, Y., Ting, H., & Jausin, A. (2017), “Intention to use Islamic banking products...”, International Journal of Economics and Financial Issues, 7(1), 329-333 (SCOPUS)",,FALSE,TRUE,published,FALSE
pub-0127,journal,2017,"Marketing, tourism, and international business journal rankings 2014...","Richard, J. E., Fam, K. S., & Ting, H. (2017), “Marketing, tourism, and international business journal rankings 2014...”, Asian Journal of Business Research, 7(2), 1-18 (SCOPUS)",,FALSE,TRUE,published,FALSE
pub-0128,journal,2017,Awareness of custom officers on counterfeit pharmaceutical products and the roles of pharmacy enforcement officers,"Ting, C. Y., Ting, H., Soh, Y. C., Aaj, A. H., & Lee, K. S. (2017), “Awareness of custom officers on counterfeit pharmaceutical products and the roles of pharmacy enforcement officers”, Journal of Young Pharmacists, 9(2), 258-262 (ESCI)",,FALSE,TRUE,published,FALSE
pub-0129,journal,2017,Intention to attend the Rainforest World Music festival: Local visitor perspectives,"Ting, H., Mering, M. W., Adruce, S. A. Z., & Memon, M. A. (2017), “Intention to attend the Rainforest World Music festival: Local visitor perspectives”, Tourism Culture & Communication, 17(2), 119-129 (SCOPUS)",,FALSE,TRUE,published,FALSE
pub-0130,journal,2017,Compliance of community pharmacists and private general medical practitioners with Malaysian laws on poison and sale of drugs,"Ting, C. Y., Loo, S. C., Ting, H., Ang, W. C., & Jabar, A. H. A. A. (2017), “Compliance of community pharmacists and private general medical practitioners with Malaysian laws on poison and sale of drugs”, Therapeutic Innovation & Regulatory Science, 51, 439-445 (SCIE & SCOPUS)",,FALSE,TRUE,published,FALSE
pub-0131,journal,2017,Consumption intention toward ethnic food: Determinants of Dayak food choice by Malaysians,"Ting, H., Tan, S. R., & John, A. N. (2017), “Consumption intention toward ethnic food: Determinants of Dayak food choice by Malaysians”, Journal of Ethnic Foods, 4(1), 21-27 (SCOPUS)",,FALSE,TRUE,published,FALSE
pub-0132,journal,2016,A behavioural approach to modelling strategy execution: The role of organisational support and the moderated mediation effect of engagement and communication,"Chuah, F., Teoh, K., Ting, H., & Lau. E. (2016), “A behavioural approach to modelling strategy execution: The role of organisational support and the moderated mediation effect of engagement and communication”, International Review of Management and Marketing, 6(8), 217-225 (SCOPUS)",,FALSE,TRUE,published,FALSE
pub-0133,journal,2016,Made in China products and the implication of ethnic identification strength,"Huang, H. W., de Run, E. C., Ting, H., & Ting, H. S. C. (2016), “Made in China products and the implication of ethnic identification strength”, International Review of Management and Marketing, 6(3), 631-640 (SCOPUS)",,FALSE,TRUE,published,FALSE
pub-0134,journal,2016,Level of stress and job satisfaction among call operators: A case of Malaysian telecommunication sector,"Memon, M. A., Ting, H., Salleh, R., Ali, J. K., & Yacob, Y. (2016), “Level of stress and job satisfaction among call operators: A case of Malaysian telecommunication sector”, International Review of Management and Marketing, 6(3), 442-447 (SCOPUS)",,FALSE,TRUE,published,FALSE
pub-0135,journal,2016,Attitude towards advertising: Evidence from Malaysia and Indonesia using multi-group analysis,"Ting, H., de Run, E. C., Sudiyanti, S., & Cheah, J. H. (2016), “Attitude towards advertising: Evidence from Malaysia and Indonesia using multi-group analysis”, International Journal of Business Research and Management, 16(4), 57-66 (SCOPUS)",,FALSE,TRUE,published,FALSE
pub-0136,journal,2016,What matters to infrequent customers: A pragmatic approach to understanding perceived value and intention to revisit trendy coffee café,"Ting, H., & Ramayah, T. (2016), “What matters to infrequent customers: A pragmatic approach to understanding perceived value and intention to revisit trendy coffee café”, SpringerPlus, 5(651), 1-11 (SCIE and SCOPUS)",,FALSE,TRUE,published,FALSE
pub-0137,journal,2016,Food neophobia and ethnic food consumption intention: An extension of the theory of planned behaviour,"Ting, H., de Run, E. C., Cheah, J. H., & Chuah, F. (2016), “Food neophobia and ethnic food consumption intention: An extension of the theory of planned behaviour”, British Food Journal, 118(11), 2781-2797 (SCI and SCOPUS)",,FALSE,TRUE,published,FALSE
pub-0138,journal,2016,Knowledge sharing behaviour in innovative working environment: A case of a software developing company,"Ting, H., Chuah, C. W., & de Run, E. C. (2016), “Knowledge sharing behaviour in innovative working environment: A case of a software developing company”, International Business Management, 10(10), 1989-1997 (SCOPUS)",,FALSE,TRUE,published,FALSE
pub-0139,journal,2015,Bringing Islamic tradition back to management development: A new Islamic Dawah based framework to foster workplace ethics,"Kashif, M., de Run, E. C., Abdul Rehman, M., & Ting, H. (2015), “Bringing Islamic tradition back to management development: A new Islamic Dawah based framework to foster workplace ethics”, Journal of Islamic Marketing, 6(3), 429-446 (ESCI and SCOPUS)",,FALSE,TRUE,published,FALSE
pub-0140,journal,2015,"Revisiting attitude towards advertising, its antecedent and outcome: A two-stage approach using PLS-SEM","Ting, H., Chuah, F., Cheah, J. H., Memon, M. A., & Yacob, Y. (2015), “Revisiting attitude towards advertising, its antecedent and outcome: A two-stage approach using PLS-SEM”, International Journal of Economics and Management, 9(2), 382-402 (ESCI and SCOPUS)",,FALSE,TRUE,published,FALSE
pub-0141,journal,2015,Young adults’ attitude towards advertising: A multi-group analysis by ethnicity,"Ting, H., de Run, E. C., & Ramayah, T. (2015), “Young adults’ attitude towards advertising: A multi-group analysis by ethnicity”, Review of Business Management, 17(54), 769-787 (SSCI and SCOPUS)",,FALSE,TRUE,published,FALSE
pub-0142,journal,2015,Attitude towards advertising: A young generation cohort’s perspective,"Ting, H., & de Run, E. C. (2015), “Attitude towards advertising: A young generation cohort’s perspective”, Asian Journal of Business Research, 5(1), 83-96 (SCOPUS)",,FALSE,TRUE,published,FALSE
pub-0143,journal,2014,Determining attitudinal beliefs about controversial advertising,"de Run, E. C., & Ting, H. (2014), “Determining attitudinal beliefs about controversial advertising”, International Journal of Business and Society, 15(3), 465-476 (ESCI and SCOPUS)",,FALSE,TRUE,published,FALSE
pub-0144,journal,2014,Service-orientation and teaching quality: Business degree students’ expectations of effective teaching,"Kashif, M., & Ting, H. (2014), “Service-orientation and teaching quality: Business degree students’ expectations of effective teaching”, Asian Education and Development Scopus, 3(2), 163-180 (ESCI and SCOPUS)",,FALSE,TRUE,published,FALSE
pub-0145,journal,2013,Generational cohorts and their attitudes toward advertising,"de Run, E. C., & Ting, H. (2013), “Generational cohorts and their attitudes toward advertising”, Market-Trziste, 25(2), 143-160 (ESCI and SCOPUS)",,FALSE,TRUE,published,FALSE
pub-0146,journal,2012,Generation X and Y attitude towards controversial advertising,"Ting, H., & de Run, E. C. (2012), “Generation X and Y attitude towards controversial advertising”, Asian Journal of Business Research, 2(2), 18-32 (SCOPUS)",,FALSE,TRUE,published,FALSE
pub-0147,journal,2020,Sample Size for Survey Research: Review and Recommendations,"Mumtaz, A. M., Ting, H., Cheah, J. H., Ramayah, T., Chuah, F., & Cham, T. H. (2020), “Sample Size for Survey Research: Review and Recommendations”, Journal of Applied Structural Equation Modeling, 4(1), i-xi.",,FALSE,TRUE,published,FALSE
pub-0148,journal,2019,Moderation analysis: Issues and guidelines,"Memon, M. A., Cheah, J. H., Ramayah, T., Ting, H., Chuah, F., & Cham, T. H. (2019), “Moderation analysis: Issues and guidelines”, Journal of Applied Structural Equation Modeling, 3(1), i-xi.",,FALSE,TRUE,published,FALSE
pub-0149,journal,2018,Mediation analysis issues and recommendations,"Memon, M. A., Cheah, J. H., Ramayah, T., Ting, H., & Chuah, F. (2018), “Mediation analysis issues and recommendations”, Journal of Applied Structural Equation Modeling, 2(1), i-ix.",,FALSE,TRUE,published,FALSE
pub-0150,journal,2017,A Review of the methodological misconceptions and guidelines related to the application of Structural Equation Modelling: A Malaysian scenario,"Memon, M. A., Ting, H., Ramayah, T., Chuah, F., & Cheah, J. H. (2017), “A Review of the methodological misconceptions and guidelines related to the application of Structural Equation Modelling: A Malaysian scenario”, Journal of Applied Structural Equation Modelling, 1(1), i-xiii.",,FALSE,TRUE,published,FALSE
pub-0151,journal,2017,Knowledge sharing traits and competitive advantage: A qualitative inquiry,"Rajuli, K., Cheing, A., Zaidi Adrice, S. A., Ting, H., Usop, H. H., & Memon, M. A. (2017), “Knowledge sharing traits and competitive advantage: A qualitative inquiry”, e-Journal of Social & Behavioural Research in Business, 8(2), 29-44.",,FALSE,TRUE,published,FALSE
pub-0152,journal,2017,Consumer innovativeness in consumer-company relationship and mediating role of consumer value: An empirical study of cell phone users in Pakistan,"Rasool, S., Kiyani, A. A., Siali, F., Ting, H., & Abdu Shakur, M. M. (2017), “Consumer innovativeness in consumer-company relationship and mediating role of consumer value: An empirical study of cell phone users in Pakistan”, International Review of Management and Marketing, 7(1), 379-388.",,FALSE,TRUE,published,FALSE
pub-0153,journal,2017,Determinants of members' loyalty in cooperatives,"Yacob, Y., Jati, K. A., Ting, H., Lajuni, N., & Syed Hussin, S. M. O. (2017), “Determinants of members' loyalty in cooperatives”, Malaysian Journal of Co-operative Studies, 13(2), 1-11.",,FALSE,TRUE,published,FALSE
pub-0154,journal,2016,Reconsidering what entrepreneurial intention implies: The evidence from Malaysian university students,"Chuah, F., Ting, H., de Run, E. C., & Cheah, J. H. (2016), “Reconsidering what entrepreneurial intention implies: The evidence from Malaysian university students”, International Journal of Business and Social Science, 7(9), 85-98.",,FALSE,TRUE,published,FALSE
pub-0155,journal,2016,Disposition and repurchase intention: A preliminary study of the how and why,"Jee, T. W., Ting, H., de Run, E. C., & Tan, S. (2016), “Disposition and repurchase intention: A preliminary study of the how and why”, Procedia - Social and Behavioural Sciences, 224, 332-338.",,FALSE,TRUE,published,FALSE
